site,meas_name,ts,sensor,meas_val_f
TAEFC1044741,ac_power,2016-05-04 22:40:00,1913110809_SMA-SB-7000TL-US-22,2.5008
TAEFC1044741,ac_power,2016-05-04 22:45:00,1913110809_SMA-SB-7000TL-US-22,2.4389
TAEFC1044741,ac_power,2016-05-04 22:50:00,1913110809_SMA-SB-7000TL-US-22,2.6441
TAEFC1044741,ac_power,2016-05-04 22:55:00,1913110809_SMA-SB-7000TL-US-22,2.4538
TAEFC1044741,ac_power,2016-05-04 23:00:00,1913110809_SMA-SB-7000TL-US-22,2.4398
TAEFC1044741,ac_power,2016-05-04 23:05:00,1913110809_SMA-SB-7000TL-US-22,3.4487
TAEFC1044741,ac_power,2016-05-04 23:10:00,1913110809_SMA-SB-7000TL-US-22,3.1161
TAEFC1044741,ac_power,2016-05-04 23:15:00,1913110809_SMA-SB-7000TL-US-22,3.5568
TAEFC1044741,ac_power,2016-05-04 23:20:00,1913110809_SMA-SB-7000TL-US-22,3.6498
TAEFC1044741,ac_power,2016-05-04 23:25:00,1913110809_SMA-SB-7000TL-US-22,3.5727
TAEFC1044741,ac_power,2016-05-04 23:30:00,1913110809_SMA-SB-7000TL-US-22,3.4351
TAEFC1044741,ac_power,2016-05-04 23:35:00,1913110809_SMA-SB-7000TL-US-22,3.1983
TAEFC1044741,ac_power,2016-05-04 23:40:00,1913110809_SMA-SB-7000TL-US-22,3.3645
TAEFC1044741,ac_power,2016-05-04 23:45:00,1913110809_SMA-SB-7000TL-US-22,3.2177
TAEFC1044741,ac_power,2016-05-04 23:50:00,1913110809_SMA-SB-7000TL-US-22,3.1051
TAEFC1044741,ac_power,2016-05-04 23:55:00,1913110809_SMA-SB-7000TL-US-22,3.1211
TAEFC1044741,ac_power,2016-05-05 00:00:00,1913110809_SMA-SB-7000TL-US-22,2.9493
TAEFC1044741,ac_power,2016-05-05 00:05:00,1913110809_SMA-SB-7000TL-US-22,2.8081
TAEFC1044741,ac_power,2016-05-05 00:10:00,1913110809_SMA-SB-7000TL-US-22,2.7172
TAEFC1044741,ac_power,2016-05-05 00:15:00,1913110809_SMA-SB-7000TL-US-22,2.6314
TAEFC1044741,ac_power,2016-05-05 00:20:00,1913110809_SMA-SB-7000TL-US-22,2.5302
TAEFC1044741,ac_power,2016-05-05 00:25:00,1913110809_SMA-SB-7000TL-US-22,2.4431
TAEFC1044741,ac_power,2016-05-05 00:30:00,1913110809_SMA-SB-7000TL-US-22,2.3542
TAEFC1044741,ac_power,2016-05-05 00:35:00,1913110809_SMA-SB-7000TL-US-22,2.2089
TAEFC1044741,ac_power,2016-05-05 00:40:00,1913110809_SMA-SB-7000TL-US-22,2.1686
TAEFC1044741,ac_power,2016-05-05 00:45:00,1913110809_SMA-SB-7000TL-US-22,2.0163
TAEFC1044741,ac_power,2016-05-05 00:50:00,1913110809_SMA-SB-7000TL-US-22,1.9185
TAEFC1044741,ac_power,2016-05-05 00:55:00,1913110809_SMA-SB-7000TL-US-22,1.8482
TAEFC1044741,ac_power,2016-05-05 01:00:00,1913110809_SMA-SB-7000TL-US-22,1.8011
TAEFC1044741,ac_power,2016-05-05 01:05:00,1913110809_SMA-SB-7000TL-US-22,1.7426
TAEFC1044741,ac_power,2016-05-05 01:10:00,1913110809_SMA-SB-7000TL-US-22,1.6369
TAEFC1044741,ac_power,2016-05-05 01:15:00,1913110809_SMA-SB-7000TL-US-22,1.5569
TAEFC1044741,ac_power,2016-05-05 01:20:00,1913110809_SMA-SB-7000TL-US-22,1.4268
TAEFC1044741,ac_power,2016-05-05 01:25:00,1913110809_SMA-SB-7000TL-US-22,1.3118
TAEFC1044741,ac_power,2016-05-05 01:30:00,1913110809_SMA-SB-7000TL-US-22,1.2496
TAEFC1044741,ac_power,2016-05-05 01:35:00,1913110809_SMA-SB-7000TL-US-22,1.1596
TAEFC1044741,ac_power,2016-05-05 01:40:00,1913110809_SMA-SB-7000TL-US-22,1.0412
TAEFC1044741,ac_power,2016-05-05 01:45:00,1913110809_SMA-SB-7000TL-US-22,0.8908
TAEFC1044741,ac_power,2016-05-05 01:50:00,1913110809_SMA-SB-7000TL-US-22,0.7297
TAEFC1044741,ac_power,2016-05-05 01:55:00,1913110809_SMA-SB-7000TL-US-22,0.5386
TAEFC1044741,ac_power,2016-05-05 02:00:00,1913110809_SMA-SB-7000TL-US-22,0.5082
TAEFC1044741,ac_power,2016-05-05 02:05:00,1913110809_SMA-SB-7000TL-US-22,0.2572
TAEFC1044741,ac_power,2016-05-05 02:10:00,1913110809_SMA-SB-7000TL-US-22,0.1125
TAEFC1044741,ac_power,2016-05-05 02:15:00,1913110809_SMA-SB-7000TL-US-22,0.0948
TAEFC1044741,ac_power,2016-05-05 02:20:00,1913110809_SMA-SB-7000TL-US-22,0.0474
TAEFC1044741,ac_power,2016-05-05 02:25:00,1913110809_SMA-SB-7000TL-US-22,0.026
TAEFC1044741,ac_power,2016-05-05 02:30:00,1913110809_SMA-SB-7000TL-US-22,0.0071
TAEFC1044741,ac_power,2016-05-05 02:35:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-05-05 02:40:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-05-05 13:00:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-05-05 13:05:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-05-05 13:10:00,1913110809_SMA-SB-7000TL-US-22,0.0079
TAEFC1044741,ac_power,2016-05-05 13:15:00,1913110809_SMA-SB-7000TL-US-22,0.0397
TAEFC1044741,ac_power,2016-05-05 13:20:00,1913110809_SMA-SB-7000TL-US-22,0.0658
TAEFC1044741,ac_power,2016-05-05 13:25:00,1913110809_SMA-SB-7000TL-US-22,0.0996
TAEFC1044741,ac_power,2016-05-05 13:30:00,1913110809_SMA-SB-7000TL-US-22,0.1244
TAEFC1044741,ac_power,2016-05-05 13:35:00,1913110809_SMA-SB-7000TL-US-22,0.1497
TAEFC1044741,ac_power,2016-05-05 13:40:00,1913110809_SMA-SB-7000TL-US-22,0.17
TAEFC1044741,ac_power,2016-05-05 13:45:00,1913110809_SMA-SB-7000TL-US-22,0.1812
TAEFC1044741,ac_power,2016-05-05 13:50:00,1913110809_SMA-SB-7000TL-US-22,0.213
TAEFC1044741,ac_power,2016-05-05 13:55:00,1913110809_SMA-SB-7000TL-US-22,0.2657
TAEFC1044741,ac_power,2016-05-05 14:00:00,1913110809_SMA-SB-7000TL-US-22,0.2857
TAEFC1044741,ac_power,2016-05-05 14:05:00,1913110809_SMA-SB-7000TL-US-22,0.3071
TAEFC1044741,ac_power,2016-05-05 14:10:00,1913110809_SMA-SB-7000TL-US-22,0.3893
TAEFC1044741,ac_power,2016-05-05 14:15:00,1913110809_SMA-SB-7000TL-US-22,0.4944
TAEFC1044741,ac_power,2016-05-05 14:20:00,1913110809_SMA-SB-7000TL-US-22,0.6527
TAEFC1044741,ac_power,2016-05-05 14:25:00,1913110809_SMA-SB-7000TL-US-22,0.7153
TAEFC1044741,ac_power,2016-05-05 14:30:00,1913110809_SMA-SB-7000TL-US-22,0.7937
TAEFC1044741,ac_power,2016-05-05 14:35:00,1913110809_SMA-SB-7000TL-US-22,0.7626
TAEFC1044741,ac_power,2016-05-05 14:40:00,1913110809_SMA-SB-7000TL-US-22,0.5503
TAEFC1044741,ac_power,2016-05-05 14:45:00,1913110809_SMA-SB-7000TL-US-22,0.5133
TAEFC1044741,ac_power,2016-05-05 14:50:00,1913110809_SMA-SB-7000TL-US-22,0.4261
TAEFC1044741,ac_power,2016-05-05 14:55:00,1913110809_SMA-SB-7000TL-US-22,0.4305
TAEFC1044741,ac_power,2016-05-05 15:00:00,1913110809_SMA-SB-7000TL-US-22,0.5093
TAEFC1044741,ac_power,2016-05-05 15:05:00,1913110809_SMA-SB-7000TL-US-22,0.6417
TAEFC1044741,ac_power,2016-05-05 15:10:00,1913110809_SMA-SB-7000TL-US-22,0.8459
TAEFC1044741,ac_power,2016-05-05 15:15:00,1913110809_SMA-SB-7000TL-US-22,0.9628
TAEFC1044741,ac_power,2016-05-05 15:20:00,1913110809_SMA-SB-7000TL-US-22,1.0349
TAEFC1044741,ac_power,2016-05-05 15:25:00,1913110809_SMA-SB-7000TL-US-22,1.1221
TAEFC1044741,ac_power,2016-05-05 15:30:00,1913110809_SMA-SB-7000TL-US-22,1.2679
TAEFC1044741,ac_power,2016-05-05 15:35:00,1913110809_SMA-SB-7000TL-US-22,1.3523
TAEFC1044741,ac_power,2016-05-05 15:40:00,1913110809_SMA-SB-7000TL-US-22,1.1941
TAEFC1044741,ac_power,2016-05-05 15:45:00,1913110809_SMA-SB-7000TL-US-22,1.0923
TAEFC1044741,ac_power,2016-05-05 15:50:00,1913110809_SMA-SB-7000TL-US-22,0.9999
TAEFC1044741,ac_power,2016-05-05 15:55:00,1913110809_SMA-SB-7000TL-US-22,1.0769
TAEFC1044741,ac_power,2016-05-05 16:00:00,1913110809_SMA-SB-7000TL-US-22,1.0902
TAEFC1044741,ac_power,2016-05-05 16:05:00,1913110809_SMA-SB-7000TL-US-22,1.0487
TAEFC1044741,ac_power,2016-05-05 16:10:00,1913110809_SMA-SB-7000TL-US-22,1.0155
TAEFC1044741,ac_power,2016-05-05 16:15:00,1913110809_SMA-SB-7000TL-US-22,0.995
TAEFC1044741,ac_power,2016-05-05 16:20:00,1913110809_SMA-SB-7000TL-US-22,0.9333
TAEFC1044741,ac_power,2016-05-05 16:25:00,1913110809_SMA-SB-7000TL-US-22,0.953
TAEFC1044741,ac_power,2016-05-05 16:30:00,1913110809_SMA-SB-7000TL-US-22,1.0318
TAEFC1044741,ac_power,2016-05-05 16:35:00,1913110809_SMA-SB-7000TL-US-22,1.0503
TAEFC1044741,ac_power,2016-05-05 16:40:00,1913110809_SMA-SB-7000TL-US-22,1.0426
TAEFC1044741,ac_power,2016-05-05 16:45:00,1913110809_SMA-SB-7000TL-US-22,0.9695
TAEFC1044741,ac_power,2016-05-05 16:50:00,1913110809_SMA-SB-7000TL-US-22,1.1876
TAEFC1044741,ac_power,2016-05-05 16:55:00,1913110809_SMA-SB-7000TL-US-22,1.3968
TAEFC1044741,ac_power,2016-05-05 17:00:00,1913110809_SMA-SB-7000TL-US-22,1.5578
TAEFC1044741,ac_power,2016-05-05 17:05:00,1913110809_SMA-SB-7000TL-US-22,1.7911
TAEFC1044741,ac_power,2016-05-05 17:10:00,1913110809_SMA-SB-7000TL-US-22,1.8794
TAEFC1044741,ac_power,2016-05-05 17:15:00,1913110809_SMA-SB-7000TL-US-22,1.8906
TAEFC1044741,ac_power,2016-05-05 17:20:00,1913110809_SMA-SB-7000TL-US-22,2.1967
TAEFC1044741,ac_power,2016-05-05 17:25:00,1913110809_SMA-SB-7000TL-US-22,2.3751
TAEFC1044741,ac_power,2016-05-05 17:30:00,1913110809_SMA-SB-7000TL-US-22,2.5626
TAEFC1044741,ac_power,2016-05-05 17:35:00,1913110809_SMA-SB-7000TL-US-22,2.503
TAEFC1044741,ac_power,2016-05-05 17:40:00,1913110809_SMA-SB-7000TL-US-22,2.826
TAEFC1044741,ac_power,2016-05-05 17:45:00,1913110809_SMA-SB-7000TL-US-22,2.9518
TAEFC1044741,ac_power,2016-05-05 17:50:00,1913110809_SMA-SB-7000TL-US-22,2.6784
TAEFC1044741,ac_power,2016-05-05 17:55:00,1913110809_SMA-SB-7000TL-US-22,3.2008
TAEFC1044741,ac_power,2016-05-05 18:00:00,1913110809_SMA-SB-7000TL-US-22,3.26
TAEFC1044741,ac_power,2016-05-05 18:05:00,1913110809_SMA-SB-7000TL-US-22,3.7886
TAEFC1044741,ac_power,2016-05-05 18:10:00,1913110809_SMA-SB-7000TL-US-22,3.5459
TAEFC1044741,ac_power,2016-05-05 18:15:00,1913110809_SMA-SB-7000TL-US-22,3.5039
TAEFC1044741,ac_power,2016-05-05 18:20:00,1913110809_SMA-SB-7000TL-US-22,3.7446
TAEFC1044741,ac_power,2016-05-05 18:25:00,1913110809_SMA-SB-7000TL-US-22,3.5191
TAEFC1044741,ac_power,2016-05-05 18:30:00,1913110809_SMA-SB-7000TL-US-22,3.3254
TAEFC1044741,ac_power,2016-05-05 18:35:00,1913110809_SMA-SB-7000TL-US-22,3.4075
TAEFC1044741,ac_power,2016-05-05 18:40:00,1913110809_SMA-SB-7000TL-US-22,3.3854
TAEFC1044741,ac_power,2016-05-05 18:45:00,1913110809_SMA-SB-7000TL-US-22,3.6666
TAEFC1044741,ac_power,2016-05-05 18:50:00,1913110809_SMA-SB-7000TL-US-22,3.3481
TAEFC1044741,ac_power,2016-05-05 18:55:00,1913110809_SMA-SB-7000TL-US-22,3.2881
TAEFC1044741,ac_power,2016-05-05 19:00:00,1913110809_SMA-SB-7000TL-US-22,2.7744
TAEFC1044741,ac_power,2016-05-05 19:05:00,1913110809_SMA-SB-7000TL-US-22,2.7256
TAEFC1044741,ac_power,2016-05-05 19:10:00,1913110809_SMA-SB-7000TL-US-22,3.2566
TAEFC1044741,ac_power,2016-05-05 19:15:00,1913110809_SMA-SB-7000TL-US-22,4.6571
TAEFC1044741,ac_power,2016-05-05 19:20:00,1913110809_SMA-SB-7000TL-US-22,4.3658
TAEFC1044741,ac_power,2016-05-05 19:25:00,1913110809_SMA-SB-7000TL-US-22,4.4353
TAEFC1044741,ac_power,2016-05-05 19:30:00,1913110809_SMA-SB-7000TL-US-22,3.0771
TAEFC1044741,ac_power,2016-05-05 19:35:00,1913110809_SMA-SB-7000TL-US-22,2.761
TAEFC1044741,ac_power,2016-05-05 19:40:00,1913110809_SMA-SB-7000TL-US-22,2.6831
TAEFC1044741,ac_power,2016-05-05 19:45:00,1913110809_SMA-SB-7000TL-US-22,2.8226
TAEFC1044741,ac_power,2016-05-05 19:50:00,1913110809_SMA-SB-7000TL-US-22,3.3392
TAEFC1044741,ac_power,2016-05-05 19:55:00,1913110809_SMA-SB-7000TL-US-22,3.6675
TAEFC1044741,ac_power,2016-05-05 20:00:00,1913110809_SMA-SB-7000TL-US-22,3.901
TAEFC1044741,ac_power,2016-05-05 20:05:00,1913110809_SMA-SB-7000TL-US-22,3.1092
TAEFC1044741,ac_power,2016-05-05 20:10:00,1913110809_SMA-SB-7000TL-US-22,3.0544
TAEFC1044741,ac_power,2016-05-05 20:15:00,1913110809_SMA-SB-7000TL-US-22,4.0032
TAEFC1044741,ac_power,2016-05-05 20:20:00,1913110809_SMA-SB-7000TL-US-22,4.3224
TAEFC1044741,ac_power,2016-05-05 20:25:00,1913110809_SMA-SB-7000TL-US-22,5.1615
TAEFC1044741,ac_power,2016-05-05 20:30:00,1913110809_SMA-SB-7000TL-US-22,2.5675
TAEFC1044741,ac_power,2016-05-05 20:35:00,1913110809_SMA-SB-7000TL-US-22,2.5213
TAEFC1044741,ac_power,2016-05-05 20:40:00,1913110809_SMA-SB-7000TL-US-22,2.5168
TAEFC1044741,ac_power,2016-05-05 20:45:00,1913110809_SMA-SB-7000TL-US-22,2.6941
TAEFC1044741,ac_power,2016-05-05 20:50:00,1913110809_SMA-SB-7000TL-US-22,2.2324
TAEFC1044741,ac_power,2016-05-05 20:55:00,1913110809_SMA-SB-7000TL-US-22,2.0278
TAEFC1044741,ac_power,2016-05-05 21:00:00,1913110809_SMA-SB-7000TL-US-22,2.1584
TAEFC1044741,ac_power,2016-05-05 21:05:00,1913110809_SMA-SB-7000TL-US-22,2.3539
TAEFC1044741,ac_power,2016-05-05 21:10:00,1913110809_SMA-SB-7000TL-US-22,2.2615
TAEFC1044741,ac_power,2016-05-05 21:15:00,1913110809_SMA-SB-7000TL-US-22,1.8496
TAEFC1044741,ac_power,2016-05-05 21:20:00,1913110809_SMA-SB-7000TL-US-22,1.8285
TAEFC1044741,ac_power,2016-05-05 21:25:00,1913110809_SMA-SB-7000TL-US-22,1.5748
TAEFC1044741,ac_power,2016-05-05 21:30:00,1913110809_SMA-SB-7000TL-US-22,1.4612
TAEFC1044741,ac_power,2016-05-05 21:35:00,1913110809_SMA-SB-7000TL-US-22,1.5618
TAEFC1044741,ac_power,2016-05-05 21:40:00,1913110809_SMA-SB-7000TL-US-22,1.6539
TAEFC1044741,ac_power,2016-05-05 21:45:00,1913110809_SMA-SB-7000TL-US-22,2.0939
TAEFC1044741,ac_power,2016-05-05 21:50:00,1913110809_SMA-SB-7000TL-US-22,2.4762
TAEFC1044741,ac_power,2016-05-05 21:55:00,1913110809_SMA-SB-7000TL-US-22,2.284
TAEFC1044741,ac_power,2016-05-05 22:00:00,1913110809_SMA-SB-7000TL-US-22,2.956
TAEFC1044741,ac_power,2016-05-05 22:05:00,1913110809_SMA-SB-7000TL-US-22,2.9129
TAEFC1044741,ac_power,2016-05-05 22:10:00,1913110809_SMA-SB-7000TL-US-22,3.181
TAEFC1044741,ac_power,2016-05-05 22:15:00,1913110809_SMA-SB-7000TL-US-22,3.8033
TAEFC1044741,ac_power,2016-05-05 22:20:00,1913110809_SMA-SB-7000TL-US-22,3.3591
TAEFC1044741,ac_power,2016-05-05 22:25:00,1913110809_SMA-SB-7000TL-US-22,2.9618
TAEFC1044741,ac_power,2016-05-05 22:30:00,1913110809_SMA-SB-7000TL-US-22,5.522
TAEFC1044741,ac_power,2016-05-05 22:35:00,1913110809_SMA-SB-7000TL-US-22,4.4488
TAEFC1044741,ac_power,2016-05-05 22:40:00,1913110809_SMA-SB-7000TL-US-22,2.8663
TAEFC1044741,ac_power,2016-05-05 22:45:00,1913110809_SMA-SB-7000TL-US-22,2.021
TAEFC1044741,ac_power,2016-05-05 22:50:00,1913110809_SMA-SB-7000TL-US-22,1.8593
TAEFC1044741,ac_power,2016-05-05 22:55:00,1913110809_SMA-SB-7000TL-US-22,1.906
TAEFC1044741,ac_power,2016-05-05 23:00:00,1913110809_SMA-SB-7000TL-US-22,2.3332
TAEFC1044741,ac_power,2016-05-05 23:05:00,1913110809_SMA-SB-7000TL-US-22,2.4843
TAEFC1044741,ac_power,2016-05-05 23:10:00,1913110809_SMA-SB-7000TL-US-22,2.5232
TAEFC1044741,ac_power,2016-05-05 23:15:00,1913110809_SMA-SB-7000TL-US-22,2.2115
TAEFC1044741,ac_power,2016-05-05 23:20:00,1913110809_SMA-SB-7000TL-US-22,2.0664
TAEFC1044741,ac_power,2016-05-05 23:25:00,1913110809_SMA-SB-7000TL-US-22,2.043
TAEFC1044741,ac_power,2016-05-05 23:30:00,1913110809_SMA-SB-7000TL-US-22,2.0054
TAEFC1044741,ac_power,2016-05-05 23:35:00,1913110809_SMA-SB-7000TL-US-22,2.234
TAEFC1044741,ac_power,2016-05-05 23:40:00,1913110809_SMA-SB-7000TL-US-22,2.0784
TAEFC1044741,ac_power,2016-05-05 23:45:00,1913110809_SMA-SB-7000TL-US-22,2.0761
TAEFC1044741,ac_power,2016-05-05 23:50:00,1913110809_SMA-SB-7000TL-US-22,1.7658
TAEFC1044741,ac_power,2016-05-05 23:55:00,1913110809_SMA-SB-7000TL-US-22,1.9103
TAEFC1044741,ac_power,2016-05-06 00:00:00,1913110809_SMA-SB-7000TL-US-22,1.9184
TAEFC1044741,ac_power,2016-05-06 00:05:00,1913110809_SMA-SB-7000TL-US-22,1.5727
TAEFC1044741,ac_power,2016-05-06 00:10:00,1913110809_SMA-SB-7000TL-US-22,1.4858
TAEFC1044741,ac_power,2016-05-06 00:15:00,1913110809_SMA-SB-7000TL-US-22,1.4017
TAEFC1044741,ac_power,2016-05-06 00:20:00,1913110809_SMA-SB-7000TL-US-22,1.2626
TAEFC1044741,ac_power,2016-05-06 00:25:00,1913110809_SMA-SB-7000TL-US-22,1.1793
TAEFC1044741,ac_power,2016-05-06 00:30:00,1913110809_SMA-SB-7000TL-US-22,1.3012
TAEFC1044741,ac_power,2016-05-06 00:35:00,1913110809_SMA-SB-7000TL-US-22,1.2608
TAEFC1044741,ac_power,2016-05-06 00:40:00,1913110809_SMA-SB-7000TL-US-22,1.4903
TAEFC1044741,ac_power,2016-05-06 00:45:00,1913110809_SMA-SB-7000TL-US-22,1.8386
TAEFC1044741,ac_power,2016-05-06 00:50:00,1913110809_SMA-SB-7000TL-US-22,1.0408
TAEFC1044741,ac_power,2016-05-06 00:55:00,1913110809_SMA-SB-7000TL-US-22,0.7727
TAEFC1044741,ac_power,2016-05-06 01:00:00,1913110809_SMA-SB-7000TL-US-22,0.7131
TAEFC1044741,ac_power,2016-05-06 01:05:00,1913110809_SMA-SB-7000TL-US-22,0.593
TAEFC1044741,ac_power,2016-05-06 01:10:00,1913110809_SMA-SB-7000TL-US-22,0.413
TAEFC1044741,ac_power,2016-05-06 01:15:00,1913110809_SMA-SB-7000TL-US-22,0.3336
TAEFC1044741,ac_power,2016-05-06 01:20:00,1913110809_SMA-SB-7000TL-US-22,0.2614
TAEFC1044741,ac_power,2016-05-06 01:25:00,1913110809_SMA-SB-7000TL-US-22,0.23
TAEFC1044741,ac_power,2016-05-06 01:30:00,1913110809_SMA-SB-7000TL-US-22,0.2158
TAEFC1044741,ac_power,2016-05-06 01:35:00,1913110809_SMA-SB-7000TL-US-22,0.1637
TAEFC1044741,ac_power,2016-05-06 01:40:00,1913110809_SMA-SB-7000TL-US-22,0.158
TAEFC1044741,ac_power,2016-05-06 01:45:00,1913110809_SMA-SB-7000TL-US-22,0.1775
TAEFC1044741,ac_power,2016-05-06 01:50:00,1913110809_SMA-SB-7000TL-US-22,0.1904
TAEFC1044741,ac_power,2016-05-06 01:55:00,1913110809_SMA-SB-7000TL-US-22,0.1822
TAEFC1044741,ac_power,2016-05-06 02:00:00,1913110809_SMA-SB-7000TL-US-22,0.1616
TAEFC1044741,ac_power,2016-05-06 02:05:00,1913110809_SMA-SB-7000TL-US-22,0.1161
TAEFC1044741,ac_power,2016-05-06 02:10:00,1913110809_SMA-SB-7000TL-US-22,0.0403
TAEFC1044741,ac_power,2016-05-06 02:15:00,1913110809_SMA-SB-7000TL-US-22,0.0196
TAEFC1044741,ac_power,2016-05-06 02:20:00,1913110809_SMA-SB-7000TL-US-22,0.0056
TAEFC1044741,ac_power,2016-05-06 02:25:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-05-06 02:30:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-05-06 13:05:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-05-06 13:10:00,1913110809_SMA-SB-7000TL-US-22,0.0
TAEFC1044741,ac_power,2016-05-06 13:15:00,1913110809_SMA-SB-7000TL-US-22,0.0072
TAEFC1044741,ac_power,2016-05-06 13:20:00,1913110809_SMA-SB-7000TL-US-22,0.0217
TAEFC1044741,ac_power,2016-05-06 13:25:00,1913110809_SMA-SB-7000TL-US-22,0.0395
TAEFC1044741,ac_power,2016-05-06 13:30:00,1913110809_SMA-SB-7000TL-US-22,0.0628
TAEFC1044741,ac_power,2016-05-06 13:35:00,1913110809_SMA-SB-7000TL-US-22,0.089
TAEFC1044741,ac_power,2016-05-06 13:40:00,1913110809_SMA-SB-7000TL-US-22,0.1315
TAEFC1044741,ac_power,2016-05-06 13:45:00,1913110809_SMA-SB-7000TL-US-22,0.1571
TAEFC1044741,ac_power,2016-05-06 13:50:00,1913110809_SMA-SB-7000TL-US-22,0.1527
TAEFC1044741,ac_power,2016-05-06 13:55:00,1913110809_SMA-SB-7000TL-US-22,0.1546
TAEFC1044741,ac_power,2016-05-06 14:00:00,1913110809_SMA-SB-7000TL-US-22,0.1462
TAEFC1044741,ac_power,2016-05-06 14:05:00,1913110809_SMA-SB-7000TL-US-22,0.1595
TAEFC1044741,ac_power,2016-05-06 14:10:00,1913110809_SMA-SB-7000TL-US-22,0.2031
TAEFC1044741,ac_power,2016-05-06 14:15:00,1913110809_SMA-SB-7000TL-US-22,0.2366
TAEFC1044741,ac_power,2016-05-06 14:20:00,1913110809_SMA-SB-7000TL-US-22,0.2908
TAEFC1044741,ac_power,2016-05-06 14:25:00,1913110809_SMA-SB-7000TL-US-22,0.3215
TAEFC1044741,ac_power,2016-05-06 14:30:00,1913110809_SMA-SB-7000TL-US-22,0.3524
TAEFC1044741,ac_power,2016-05-06 14:35:00,1913110809_SMA-SB-7000TL-US-22,0.379
TAEFC1044741,ac_power,2016-05-06 14:40:00,1913110809_SMA-SB-7000TL-US-22,0.4094
TAEFC1044741,ac_power,2016-05-06 14:45:00,1913110809_SMA-SB-7000TL-US-22,0.4319
TAEFC1044741,ac_power,2016-05-06 14:50:00,1913110809_SMA-SB-7000TL-US-22,0.4128
TAEFC1044741,ac_power,2016-05-06 14:55:00,1913110809_SMA-SB-7000TL-US-22,0.3983
TAEFC1044741,ac_power,2016-05-06 15:00:00,1913110809_SMA-SB-7000TL-US-22,0.3905
TAEFC1044741,ac_power,2016-05-06 15:05:00,1913110809_SMA-SB-7000TL-US-22,0.3609
TAEFC1044741,ac_power,2016-05-06 15:10:00,1913110809_SMA-SB-7000TL-US-22,0.3513
TAEFC1044741,ac_power,2016-05-06 15:15:00,1913110809_SMA-SB-7000TL-US-22,0.3166
TAEFC1044741,ac_power,2016-05-06 15:20:00,1913110809_SMA-SB-7000TL-US-22,0.2619
TAEFC1044741,ac_power,2016-05-06 15:25:00,1913110809_SMA-SB-7000TL-US-22,0.2509
TAEFC1044741,ac_power,2016-05-06 15:30:00,1913110809_SMA-SB-7000TL-US-22,0.2477
TAEFC1044741,ac_power,2016-05-06 15:35:00,1913110809_SMA-SB-7000TL-US-22,0.2591
TAEFC1044741,ac_power,2016-05-06 15:40:00,1913110809_SMA-SB-7000TL-US-22,0.3304
TAEFC1044741,ac_power,2016-05-06 15:45:00,1913110809_SMA-SB-7000TL-US-22,0.462
TAEFC1044741,ac_power,2016-05-06 15:50:00,1913110809_SMA-SB-7000TL-US-22,0.5188
TAEFC1044741,ac_power,2016-05-06 15:55:00,1913110809_SMA-SB-7000TL-US-22,0.5345
TAEFC1044741,ac_power,2016-05-06 16:00:00,1913110809_SMA-SB-7000TL-US-22,0.483
TAEFC1044741,ac_power,2016-05-06 16:05:00,1913110809_SMA-SB-7000TL-US-22,0.3523
TAEFC1044741,ac_power,2016-05-06 16:10:00,1913110809_SMA-SB-7000TL-US-22,0.2754
TAEFC1044741,ac_power,2016-05-06 16:15:00,1913110809_SMA-SB-7000TL-US-22,0.276
TAEFC1044741,ac_power,2016-05-06 16:20:00,1913110809_SMA-SB-7000TL-US-22,0.301
TAEFC1044741,ac_power,2016-05-06 16:25:00,1913110809_SMA-SB-7000TL-US-22,0.3472
TAEFC1044741,ac_power,2016-05-06 16:30:00,1913110809_SMA-SB-7000TL-US-22,0.3647
TAEFC1044741,ac_power,2016-05-06 16:35:00,1913110809_SMA-SB-7000TL-US-22,0.3735
TAEFC1044741,ac_power,2016-05-06 16:40:00,1913110809_SMA-SB-7000TL-US-22,0.387
TAEFC1044741,ac_power,2016-05-06 16:45:00,1913110809_SMA-SB-7000TL-US-22,0.4206
TAEFC1044741,ac_power,2016-05-06 16:50:00,1913110809_SMA-SB-7000TL-US-22,0.4501
TAEFC1044741,ac_power,2016-05-06 16:55:00,1913110809_SMA-SB-7000TL-US-22,0.4977
TAEFC1044741,ac_power,2016-05-06 17:00:00,1913110809_SMA-SB-7000TL-US-22,0.5824
TAEFC1044741,ac_power,2016-05-06 17:05:00,1913110809_SMA-SB-7000TL-US-22,0.6981
TAEFC1044741,ac_power,2016-05-06 17:10:00,1913110809_SMA-SB-7000TL-US-22,0.8013
TAEFC1044741,ac_power,2016-05-06 17:15:00,1913110809_SMA-SB-7000TL-US-22,0.8967
TAEFC1044741,ac_power,2016-05-06 17:20:00,1913110809_SMA-SB-7000TL-US-22,1.0107
